"Make","Model","Variant","Price","Displacement","Cylinders","Drivetrain","Fuel_System","Fuel_Tank_Capacity","Fuel_Type","Height","Length","Width","Doors","City_Mileage","ARAI_Certified_Mileage","Power","Torque","Type","Wheelbase"
"Volkswagen","Polo","Comfortline 1.5 (D)","851,500","1498","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1469","3971","1682","5","19","20.14","90","230","Manual","2469"
"Volkswagen","Polo","Highline Plus 1.5 (D)","931,500","1498","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1469","3971","1682","5","19","20.14","90","230","Manual","2469"
"Volkswagen","Polo","Gt Tsi","976,000","1197","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1469","3971","1682","5","17","17.21","105","175","Automatic","2469"
"Volkswagen","Polo","Gt Tdi","988,500","1498","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1469","3971","1682","5","19","19.91","110","250","Manual","2469"
"Maruti Suzuki","Dzire","Lxi","582,613","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1515","3995","1735","4","16.3","22","84.3","115","Manual","2450"
"Maruti Suzuki","Dzire","Vxi","673,112","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1515","3995","1735","4","16.3","22","84.3","115","Manual","2450"
"Maruti Suzuki","Dzire","Ldi","666,622","1248","4","FWD (Front Wheel Drive)","Injection","37","Diesel","1515","3995","1735","4","28.4","28.4","75","190","Manual","2450"
"Maruti Suzuki","Dzire","Zxi","732,113","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1515","3995","1735","4","16.3","22","84.3","115","Manual","2450"
"Maruti Suzuki","Dzire","Vdi","757,622","1248","4","FWD (Front Wheel Drive)","Injection","37","Diesel","1515","3995","1735","4","28.4","28.4","75","190","Manual","2450"
"Maruti Suzuki","Dzire","Vxi Amt","720,112","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1515","3995","1735","4","16.3","22","84.3","115","Automatic","2450"
"Maruti Suzuki","Dzire","Zdi Amt","863,122","1248","4","FWD (Front Wheel Drive)","Injection","37","Diesel","1515","3995","1735","4","28.4","28.4","75","190","Automatic","2450"
"Maruti Suzuki","Dzire","Zdi","816,622","1248","4","FWD (Front Wheel Drive)","Injection","37","Diesel","1515","3995","1735","4","28.4","28.4","75","190","Manual","2450"
"Maruti Suzuki","Dzire","Zxi Plus","821,613","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1515","3995","1735","4","16.3","22","84.3","115","Manual","2450"
"Maruti Suzuki","Dzire","Zxi At","779,113","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1515","3995","1735","4","16.3","22","84.3","115","Automatic","2450"
"Maruti Suzuki","Dzire","Zxi Plus Amt","868,613","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1515","3995","1735","4","16.3","22","84.3","115","Automatic","2450"
"Maruti Suzuki","Dzire","Zdi Plus","906,122","1248","4","FWD (Front Wheel Drive)","Injection","37","Diesel","1515","3995","1735","4","28.4","28.4","75","190","Manual","2450"
"Maruti Suzuki","Dzire","Vdi Amt","804,622","1248","4","FWD (Front Wheel Drive)","Injection","37","Diesel","1515","3995","1735","4","28.4","28.4","75","190","Automatic","2450"
"Maruti Suzuki","Dzire","Zdi Plus Amt","952,622","1248","4","FWD (Front Wheel Drive)","Injection","37","Diesel","1515","3995","1735","4","28.4","28.4","75","190","Automatic","2450"
"Ford","Freestyle","1.5L Tdci Ambiente","676,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1570","3954","1737","5","","24.4","100","215","Manual","2490"
"Ford","Freestyle","1.5L Tdci Titanium","790,900","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1570","3954","1737","5","","24.4","100","215","Manual","2490"
"Ford","Freestyle","1.5L Tdci Titanium Plus","836,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1570","3954","1737","5","","24.4","100","215","Manual","2490"
"Ford","Freestyle","1.2L Ti-Vct Ambiente","591,400","1194","3","FWD (Front Wheel Drive)","Injection","42","Petrol","1570","3954","1737","5","","19","96","120","Manual","2490"
"Ford","Freestyle","1.2L Ti-Vct Titanium","721,400","1194","3","FWD (Front Wheel Drive)","Injection","42","Petrol","1570","3954","1737","5","","19","96","120","Manual","2490"
"Ford","Freestyle","1.2L Ti-Vct Titanium Plus","756,400","1194","3","FWD (Front Wheel Drive)","Injection","42","Petrol","1570","3954","1737","5","","19","96","120","Manual","2490"
"Ford","Freestyle","1.2L Ti-Vct Trend Plus","681,400","1194","3","FWD (Front Wheel Drive)","Injection","42","Petrol","1570","3954","1737","5","","19","96","120","Manual","2490"
"Ford","Freestyle","1.5L Tdci Trend Plus","745,900","1498","3","FWD (Front Wheel Drive)","Injection","42","Diesel","1570","3954","1737","5","","24.4","100","215","Manual","2490"
"Volkswagen","Ameo","Trendline 1.5L Tdi","711,500","1498","","FWD (Front Wheel Drive)","Injection","45","Diesel","1483","3995","1682","4","15.3","21.66","110","250","Manual","2470"
"Volkswagen","Ameo","Comfortline 1.5L Tdi","810,500","1498","","FWD (Front Wheel Drive)","Injection","45","Diesel","1483","3995","1682","4","15.3","21.66","110","250","Manual","2470"
"Volkswagen","Ameo","Highline Plus 1.5L Tdi Dsg","999,900","1498","","FWD (Front Wheel Drive)","Injection","45","Diesel","1483","3995","1682","4","15.3","21.73","110","250","Automatic","2470"
"Volkswagen","Ameo","Highline Plus 1.5L Tdi","925,500","1498","","FWD (Front Wheel Drive)","Injection","45","Diesel","1483","3995","1682","4","15.3","21.66","110","250","Manual","2470"
"Volkswagen","Ameo","Trendline 1.0L","594,000","999","3","FWD (Front Wheel Drive)","Injection","45","Petrol","1483","3995","1682","4","","19","76","95","Manual","2470"
"Volkswagen","Ameo","Comfortline 1.0L","665,000","999","3","FWD (Front Wheel Drive)","Injection","45","Petrol","1483","3995","1682","4","","19","76","95","Manual","2470"
"Volkswagen","Ameo","Highline Plus 1.0L","799,900","999","3","FWD (Front Wheel Drive)","Injection","45","Petrol","1483","3995","1682","4","","19","76","95","Manual","2470"
"Volkswagen","Ameo","Gt Line Tdi Dsg","999,900","1498","","FWD (Front Wheel Drive)","Injection","45","Diesel","1483","3995","1682","4","15.3","21.73","110","250","Automatic","2470"
"Ford","Aspire","1.2 Ti-Vct Ambiente","598,500","1194","4","FWD (Front Wheel Drive)","Injection","42","Petrol","1525","3995","1704","4","","20.4","96","120","Manual","2490"
"Ford","Aspire","1.2 Ti-Vct Trend Plus","697,400","1194","4","FWD (Front Wheel Drive)","Injection","42","Petrol","1525","3995","1704","4","","20.4","96","120","Manual","2490"
"Ford","Aspire","1.2 Ti-Vct Trend","663,400","1194","4","FWD (Front Wheel Drive)","Injection","42","Petrol","1525","3995","1704","4","","20.4","96","120","Manual","2490"
"Ford","Aspire","1.5 Tdci Ambiente","699,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1525","3995","1704","4","","26.1","100","215","Manual","2490"
"Ford","Aspire","1.5 Tdci Trend","737,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1525","3995","1704","4","","26.1","100","215","Manual","2490"
"Ford","Aspire","1.5 Tdci Trend Plus","777,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1525","3995","1705","4","","26.1","100","215","Manual","2490"
"Ford","Aspire","1.5 Tdci Titanium","817,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1525","3995","1704","4","","26.1","100","215","Manual","2490"
"Ford","Aspire","1.5 Tdci Titanium Plus","862,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1525","3995","1704","4","","26.1","100","215","Manual","2490"
"Ford","Aspire","1.2 Ti-Vct Titanium Plus","782,400","1194","4","FWD (Front Wheel Drive)","Injection","42","Petrol","1525","3995","1704","4","","19.4","96","120","Manual","2490"
"Ford","Aspire","1.2 Ti-Vct Titanium","737,400","1194","4","FWD (Front Wheel Drive)","Injection","42","Petrol","1525","3995","1704","4","","19.4","96","120","Manual","2490"
"Ford","Aspire","1.2 Trend Plus Cng","758,314","1194","4","FWD (Front Wheel Drive)","Injection","42","CNG","1525","3995","1704","4","","","96","120","Manual","2490"
"Ford","Aspire","1.2 Ti-Vct Blu","762,400","1194","4","FWD (Front Wheel Drive)","Injection","42","Petrol","1525","3995","1704","4","","19.4","96","120","Manual","2490"
"Ford","Aspire","1.5 Tdci Blu","842,400","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1525","3995","1704","4","","26.1","100","215","Manual","2490"
"Toyota","Platinum Etios","G","627,100","1496","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1510","4369","1695","4","13.6","16.78","90","132","Manual","2550"
"Toyota","Platinum Etios","V","718,600","1496","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1510","4369","1695","4","13.6","16.78","90","132","Manual","2550"
"Toyota","Platinum Etios","Gd","734,700","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1510","4369","1695","4","20.32","23.59","68","170","Manual","2550"
"Toyota","Platinum Etios","Vd","828,600","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1510","4369","1695","4","20.3","23.59","68","170","Manual","2550"
"Toyota","Platinum Etios","Vxd","888,400","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1510","4369","1695","4","20.32","23.59","68","170","Manual","2550"
"Toyota","Platinum Etios","Vx","778,400","1496","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1510","4369","1695","4","13.6","16.78","90","132","Manual","2550"
"Toyota","Platinum Etios","Gx","689,600","1496","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1510","4369","1695","4","13.6","16.78","90","132","Manual","2550"
"Toyota","Platinum Etios","Gxd","799,600","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1510","4369","1695","4","20.3","23.59","68","170","Manual","2550"
"Toyota","Platinum Etios","Vxd Limited Edition","913,400","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1510","4369","1695","4","20.32","23.59","68","170","Manual","2550"
"Toyota","Platinum Etios","Vx Limited Edition","803,400","1496","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1510","4369","1695","4","13.6","16.78","90","132","Manual","2550"
"Toyota","Etios Cross","V","802,000","1496","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1555","3895","1735","5","15","16.78","90","132","Manual","2460"
"Toyota","Etios Cross","G","650,000","1197","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1555","3895","1735","5","16.78","17.71","80","104","Manual","2460"
"Toyota","Etios Cross","Vd","797,500","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1555","3895","1735","5","18.1","23.59","68","170","Manual","2460"
"Toyota","Etios Cross","Gd","766,000","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1555","3895","1735","5","18.1","23.59","68","170","Manual","2460"
"Toyota","Etios Cross","1.2 X Edition","668,500","1197","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1555","3895","1735","5","16.78","17.71","80","104","Manual","2460"
"Toyota","Etios Cross","1.4 X Edition","816,000","1364","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1555","3895","1735","5","18.1","23.59","68","170","Manual","2460"
"Mahindra","Verito Vibe","D2","657,628","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1540","3991","1740","5","18","20.08","65","160","Manual","2630"
"Mahindra","Verito Vibe","D4","685,729","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1540","3991","1740","5","18","20.08","65","160","Manual","2630"
"Mahindra","Verito Vibe","D6","750,428","1461","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1540","3991","1740","5","18","20.08","65","160","Manual","2630"
"Fiat","Urban Cross","1.3 Multijet Active","677,618","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1542","3989","1706","5","20","20","93","209","Manual","2510"
"Fiat","Urban Cross","1.3 Multijet Dynamic","739,074","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1542","3989","1706","5","20","20","93","209","Manual","2510"
"Fiat","Urban Cross","1.4 T-Jet Emotion","977,516","1368","4","FWD (Front Wheel Drive)","Injection","45","Petrol","1542","3989","1706","5","17","17.1","140","210","Manual","2510"
"Fiat","Urban Cross","1.3 Multijet Emotion","810,211","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1542","3989","1706","5","20","20","93","209","Manual","2510"
"Toyota","Glanza","G Hybrid","721,900","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1540","3995","1745","5","","23.87","89","113","Manual","2520"
"Toyota","Glanza","V","758,200","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1540","3995","1745","5","","21.01","82","113","Manual","2520"
"Toyota","Glanza","G Cvt","829,900","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1540","3995","1745","5","","19.56","82","113","CVT","2520"
"Toyota","Glanza","V Cvt","890,200","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1540","3995","1745","5","","19.56","82","113","CVT","2520"
"Toyota","Glanza","G Mt","697,900","1197","4","FWD (Front Wheel Drive)","Injection","37","Petrol","1540","3995","1745","5","","19.56","82","113","Manual","2520"
"Fiat","Avventura","Multijet Dynamic","796,132","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1542","3989","1706","5","11.2","20.5","93","209","Manual","2510"
"Fiat","Avventura","Multijet Active","711,801","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1542","3989","1706","5","11.2","20.5","93","209","Manual","2510"
"Fiat","Avventura","Multijet Emotion","876,341","1248","4","FWD (Front Wheel Drive)","Injection","45","Diesel","1542","3989","1706","5","11.2","20.5","93","209","Manual","2510"
"Honda","Jazz","V Petrol","745,000","1199","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1544","3955","1694","5","11.3","18.2","90","110","Manual","2530"
"Honda","Jazz","Vx Cvt","909,000","1199","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1544","3955","1694","5","11.3","19","90","110","Automatic","2530"
"Honda","Jazz","Vx Petrol","789,000","1199","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1544","3955","1694","5","11.3","18.2","90","110","Manual","2530"
"Honda","Jazz","V Cvt","865,000","1199","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1544","3955","1694","5","11.3","19","90","110","Automatic","2530"
"Honda","Jazz","S Diesel","816,500","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1544","3955","1694","5","12","27.3","100","200","Manual","2530"
"Honda","Jazz","V Diesel","896,500","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1544","3955","1694","5","12","27.3","100","200","Manual","2530"
"Honda","Jazz","Vx Diesel","940,500","1498","4","FWD (Front Wheel Drive)","Injection","40","Diesel","1544","3955","1694","5","12","27.3","100","200","Manual","2530"
"Honda","Jazz","Exclusive Edition Cvt","928,000","1199","4","FWD (Front Wheel Drive)","Injection","40","Petrol","1544","3955","1694","5","","18.2","89","110","Automatic","2530"
"Jeep","Compass Trailhawk","2.0 Trailhawk 4X4 At","2,680,000","1956","4","AWD (All Wheel Drive)","Injection","60","Diesel","1657","4398","1818","5","","16.3","173","350","Automatic","2636"
"Jeep","Compass Trailhawk","2.0 Trailhawk (O) 4X4 At","2,760,000","1956","4","AWD (All Wheel Drive)","Injection","60","Diesel","1657","4398","1818","5","","16.3","173","350","Automatic","2636"
"Isuzu","Mu-X","4X2","2,734,834","2999","4","RWD (Rear Wheel Drive)","Injection","76","Diesel","1840","4825","1860","5","13.8","13.8","177","380","Automatic","2845"
"Isuzu","Mu-X","4X4","2,931,534","2999","4","AWD (All Wheel Drive)","Injection","76","Diesel","1840","4825","1860","5","13.8","13.8","177","380","Automatic","2845"
"Mahindra","Alturas G4","2Wd At","2,770,150","2157","4","FWD (Front Wheel Drive)","Injection","70","Diesel","1845","4850","1960","","","12.35","178","420","Automatic","2865"
"Mahindra","Alturas G4","4Wd At","3,070,150","2157","4","4WD","Injection","70","Diesel","1.845","4850","1960","5","","12.05","178","420","Automatic","2865"
"Volkswagen","Tiguan","Comfortline 2.0L Tdi Amt","2,814,500","1968","4","AWD (All Wheel Drive)","Injection","71","Diesel","1672","4486","1839","5","","17.06","141","340","Automatic","2677"
"Volkswagen","Tiguan","Highline 2.0L Tdi Amt","3,153,500","1968","4","AWD (All Wheel Drive)","Injection","71","Diesel","1672","4486","1839","","","17.06","141","340","Automatic","2677"
"Honda","Cr-V","2Wd Petrol Cvt","2,827,001","1997","4","FWD (Front Wheel Drive)","Injection","57","Petrol","1679","4592","1855","5","","14.4","154","189","Automatic","2660"
"Honda","Cr-V","2Wd Diesel At","3,067,001","1597","","FWD (Front Wheel Drive)","Injection","57","Diesel","1679","4592","1855","5","","19.5","120","300","Automatic","2660"
"Honda","Cr-V","Awd Diesel At","3,277,001","1597","","AWD (All Wheel Drive)","Injection","57","Diesel","1689","4592","1855","5","","18.3","120","300","Automatic","2660"
"Skoda","Superb Sportline","Sportline 1.8L Tsi At","2,899,599","1798","4","FWD (Front Wheel Drive)","Injection","66","Petrol","1483","4861","1864","4","11.3","13.7","180","250","Automatic","2841"
"Skoda","Superb Sportline","Sportline 2.0L Tdi At","3,149,599","1968","4","FWD (Front Wheel Drive)","Injection","66","Diesel","1483","4861","1864","4","15.1","18.19","177","350","Automatic","2841"
"Audi","A3","35 Tdi Premium Plus","3,021,200","1968","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1416","4456","1796","4","18","20.38","143","320","Automatic","2637"
"Audi","A3","35 Tdi Technology","3,221,200","1968","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1416","4456","1796","4","18","20.38","143","320","Automatic","2637"
"Audi","A3","35 Tfsi Premium Plus","2,920,750","1395","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1416","4456","1796","4","12.4","19.2","150","250","Automatic","2637"
"Audi","A3","35 Tfsi Technology","3,120,750","1395","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1416","4456","1796","4","12.4","19.2","150","250","Automatic","2637"
"","Mercedes-Benz B-Class","B 180 Sport","2,988,311","1595","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1557","4393","1786","5","9.5","14.81","122","200","Automatic","2699"
"","Mercedes-Benz B-Class","B 200 Cdi Sport","3,089,851","2143","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1557","4393","1786","5","11.5","15","136","300","Automatic","2699"
"","Mercedes-Benz B-Class","B 180 Night Edition","3,198,662","1595","4","FWD (Front Wheel Drive)","Injection","50","Petrol","1557","4393","1786","5","9.5","14.81","122","200","Automatic","2699"
"","Mercedes-Benz B-Class","B 200 Cdi Night Edition","3,303,282","2143","4","FWD (Front Wheel Drive)","Injection","50","Diesel","1557","4393","1786","5","11.5","15","136","300","Automatic","2699"
"","Mercedes-Benz Cla-Class","200 Sport","3,599,000","1991","4","FWD (Front Wheel Drive)","Injection","56","Petrol","1432","4630","1777","4","11.04","15.04","183","300","Automatic","2699"
"","Mercedes-Benz Cla-Class","200 Cdi Style","3,172,000","2143","4","FWD (Front Wheel Drive)","Injection","56","Diesel","1432","4630","1777","4","13.9","17.9","136","300","Automatic","2699"
"","Mercedes-Benz Cla-Class","200 D Sport","3,699,000","2143","4","FWD (Front Wheel Drive)","Injection","56","Diesel","1432","4630","1777","4","13.9","17.9","136","300","Automatic","2699"
"Skoda","Kodiaq","Style 2.0 Tdi 4X4 At","3,299,599","1968","4","FWD (Front Wheel Drive)","Injection","66","Diesel","1483","4861","1864","4","15.1","18.19","177","350","Automatic","2841"
"Skoda","Kodiaq","Laurin And Klement","3,678,599","1968","4","FWD (Front Wheel Drive)","Injection","66","Diesel","1483","4861","1864","4","15.1","18.19","148","340","Automatic","2841"
